id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
3135,0.0023627663031220436,0.0005822812672704458,0.0016926107928156853,0.000361112121026963,0.0006051604286767542,0.000699757132679224,0.0006602322100661695,0.0035363640636205673,0.0005106338066980243,0.0005330121493898332,0.00068871327675879,0.0003926569770555943,0.000467685196781531,0.0006009133066982031,0.0005807866691611707,0.0006308011943474412,0.0009734223713167012,0.000674939714372158,0.0004063842643518001,0.0006178657640703022,0.0004646997549571097,0.0005529957124963403,0.0013645916478708386,0.0008839847287163138,0.000912286399397999,0.00042556956759653986,0.576278805732727,0.0006199753261171281,0.0004948212881572545,0.0009296960779465735,0.00041733233956620097,0.0005711033591069281,0.0020355151500552893,0.0022670249454677105,0.000906051485799253,0.0006432886002585292,0.0005927450838498771,0.0006965392967686057,0.0009830942144617438,0.0006843521841801703,0.0006518747541122139,0.0018110706005245447,0.03976549953222275,0.33534958958625793,0.0004545969713944942,0.0004998373333364725,0.0004517027991823852,0.0007166711729951203,0.0004129020089749247,0.0015462259761989117,0.00035761611070483923,0.0017144313314929605,0.0004767821519635618,0.0007578158983960748,0.0007031735731288791,0.000496670778375119,0.00048509976477362216,0.0015266620321199298,0.0006918144645169377,0.000471443694550544,0.0003559410688467324
3136,1.837175204855157e-06,3.410287717997562e-06,1.2192286703793798e-05,1.708134504951886e-06,1.6327900311807753e-06,1.6972436469586683e-06,2.0669867808464915e-06,3.8069733818701934e-06,6.95957787684165e-05,2.246795702376403e-06,2.502120651115547e-06,2.9689877010241617e-06,1.078169862012146e-05,2.2768012968299445e-06,5.243136911303736e-06,2.741657226579264e-06,3.3615169741096906e-06,1.8713033114181599e-06,1.695326773187844e-06,2.5775734684430063e-06,2.0870761545666028e-06,2.5092249416047707e-06,3.0855194381729234e-06,2.4651806143083377e-06,1.880376657936722e-06,1.635751345929748e-06,4.951461960445158e-05,2.504899612176814e-06,0.9995344877243042,1.058519774232991e-05,3.126493766103522e-06,3.075137783525861e-06,1.0420175385661423e-05,4.079272457602201e-06,1.8465622133589932e-06,2.9606637781398604e-06,2.4081000447040424e-06,2.527183369238628e-06,9.544414751871955e-06,0.0001167607115348801,2.2763672404835233e-06,1.4671843473479385e-06,9.957168003893457e-06,1.00665592981386e-05,3.2092250421555946e-06,9.118807611230295e-06,1.813404196582269e-06,2.2027650175004965e-06,3.399529759917641e-06,6.520635906781536e-06,3.376895165274618e-06,5.8547398111841176e-06,7.924340934550855e-06,2.6251975668856176e-06,4.069791430083569e-06,4.110890131414635e-06,2.107370619341964e-06,4.021839686174644e-06,4.998209988116287e-06,1.966737045222544e-06,5.219578724791063e-06
3137,2.1039400962763466e-05,8.076064113993198e-05,3.631512663559988e-05,1.2685522051469889e-05,2.0990000848541968e-05,2.0893638065899722e-05,1.9242230337113142e-05,9.535151184536517e-05,1.9066084860241972e-05,3.4442135074641556e-05,2.4872766516637057e-05,7.886134881118778e-06,3.208774433005601e-05,1.7314199794782326e-05,3.836882024188526e-05,1.449175579182338e-05,2.3339054678217508e-05,3.687698335852474e-05,1.4771168935112655e-05,2.2458052626461722e-05,1.6890808183234185e-05,1.3867206689610612e-05,1.8384349459665827e-05,2.2195943529368378e-05,3.0750928999623284e-05,1.6351363228750415e-05,3.43727006111294e-05,2.393722752458416e-05,2.318748192919884e-05,0.0009584410581737757,1.5059775250847451e-05,2.352771298319567e-05,7.025484956102446e-05,3.141757406410761e-05,1.2350274118944071e-05,3.0720355425728485e-05,2.088088876917027e-05,2.3661981686018407e-05,0.00026739033637568355,1.9294213416287675e-05,2.3045202397042885e-05,3.1292103813029826e-05,0.004615579731762409,0.9919813275337219,0.00010516110341995955,8.085658919299021e-05,1.641839844523929e-05,1.7137341274064966e-05,2.139560274372343e-05,0.00029573007486760616,2.7508836865308695e-05,3.919403025065549e-05,1.7339778423774987e-05,3.792850111494772e-05,0.0002708732208702713,1.733430690364912e-05,3.7813362723682076e-05,3.6204815842211246e-05,3.1940522603690624e-05,1.7135935195256025e-05,1.256547784578288e-05
3138,6.871618825243786e-05,0.00010576434578979388,0.0001564114063512534,8.962348510976881e-05,7.802977779647335e-05,0.000104954291600734,0.00011028777225874364,0.00011976238602073863,0.0002221772156190127,0.00016351633530575782,8.166975749190897e-05,7.727184856776148e-05,9.301840327680111e-05,0.00011289047688478604,8.731664274819195e-05,0.0008301103371195495,0.00012276205234229565,9.268315625377e-05,8.39673521113582e-05,0.00014965001901146024,0.00010771487723104656,0.002797716297209263,0.00023144808073993772,0.000288371869828552,0.00011525270383572206,7.772156823193654e-05,0.19107943773269653,9.198224142892286e-05,0.00019357177370693535,0.0001176336154458113,0.00011443140101619065,0.00011998107220279053,0.06609945744276047,0.0003492189571261406,0.00041169635369442403,0.0001390732650179416,0.0016728030750527978,0.00011844276741612703,0.00018651335267350078,0.00012356333900243044,8.399025682592764e-05,7.312958769034594e-05,0.00024100001610349864,0.00022351140796672553,0.00011354716843925416,0.00013917424075771123,0.00010104970715474337,0.00010523582750465721,0.0015923486789688468,0.0034008806105703115,0.00025140107027255,9.337570372736081e-05,9.158589818980545e-05,0.0001254120288649574,0.00014666319475509226,0.00022922156495042145,8.332670404342934e-05,0.00020664962357841432,8.817865455057472e-05,9.740996756590903e-05,0.7251262664794922
3139,8.211316890083253e-05,1.8177053789258935e-05,3.1472198315896094e-05,3.5494780604494736e-05,8.053586498135701e-05,0.00011063791316701099,2.036716068687383e-05,2.0355666492832825e-05,1.5245978829625528e-05,2.9059207008685917e-05,2.4954842956503853e-05,9.806982234294992e-06,1.435476224287413e-05,2.1150499378563836e-05,1.7599837519810535e-05,9.182470967061818e-05,2.6301422622054815e-05,3.295424903626554e-05,0.00012372744095046073,2.036500518443063e-05,0.00021357095101848245,4.9084366764873266e-05,2.218911686213687e-05,4.398060991661623e-05,2.8909638785989955e-05,4.708384221885353e-05,0.9956658482551575,1.9480796254356392e-05,1.787377186701633e-05,1.6114609024953097e-05,1.4685369933431502e-05,2.464059980411548e-05,0.00020272294932510704,1.6526437320862897e-05,0.0019515748135745525,2.5578736313036643e-05,1.9065491869696416e-05,1.9919163605663925e-05,2.5317385734524578e-05,2.2021940822014585e-05,9.335047070635483e-05,1.4524886864819564e-05,4.5717857574345544e-05,2.125475657521747e-05,1.869919287855737e-05,1.7860600564745255e-05,1.551231980556622e-05,1.690462522674352e-05,1.4329130863188766e-05,4.90077945869416e-05,1.0285169082635548e-05,0.00014860607916489244,1.5714855180704035e-05,6.576982559636235e-05,1.5001913197920658e-05,3.654565807664767e-05,4.569902739604004e-05,2.3587641408084892e-05,2.3903907276690006e-05,1.5664147213101387e-05,1.936580338224303e-05
3140,0.0002697766467463225,8.754291047807783e-05,8.294033614220098e-05,6.201508949743584e-05,0.000161236705025658,9.969835809897631e-05,7.880263729020953e-05,0.0001458132464904338,9.237595077138394e-05,0.002423245459794998,0.0012117180740460753,0.00030840476392768323,6.926686910446733e-05,0.0002962414000649005,9.721467358758673e-05,0.0003880710864905268,7.601109973620623e-05,0.00010306481271982193,8.088978938758373e-05,9.826843597693369e-05,0.00010616519284667447,9.300214151153341e-05,0.0001108152064261958,0.00010297098924638703,0.05741237476468086,6.406211468856782e-05,0.9170937538146973,6.103791383793578e-05,8.973549847723916e-05,7.128205470507964e-05,0.005375236738473177,0.0001552024477859959,0.0036493123043328524,8.872905164025724e-05,0.0016310021746903658,9.918530122376978e-05,0.00025849160738289356,9.117061563301831e-05,9.078244329430163e-05,8.121303835650906e-05,0.00015793002967257053,7.076795736793429e-05,0.00012662773951888084,7.35783323762007e-05,9.643642988521606e-05,8.09978591860272e-05,7.485250534955412e-05,9.314007184002548e-05,0.0013458572793751955,0.0007213435019366443,0.0025634586345404387,0.00014631541853304952,8.003153197932988e-05,9.796881931833923e-05,8.389968570554629e-05,7.657541573280469e-05,8.591864025220275e-05,0.0004431086708791554,7.177771476563066e-05,9.258833597414196e-05,0.00045873710769228637
3141,2.600819925646647e-06,1.738643845783372e-06,1.7061295238818275e-06,7.416646440105978e-06,9.821834282774944e-06,4.423721748025855e-06,2.3791812964191195e-06,2.3221357423608424e-06,1.7754820191839826e-06,1.598821768311609e-06,1.0823018783412408e-06,5.87793977047113e-07,1.1554691354831448e-06,1.9994783997390186e-06,1.7421758684577071e-06,2.0275490896892734e-05,5.36012612428749e-06,1.5223152331600431e-05,0.9995530247688293,0.00010571991879260167,5.837681783305015e-06,3.5963437312602764e-06,1.7799000033846823e-06,4.928048383590067e-06,2.474065695423633e-06,1.6323338059009984e-05,1.6322808733093552e-05,1.5871573850745335e-06,1.621888372937974e-06,1.6020910607039696e-06,1.5356740732386243e-06,1.9591768705140566e-06,2.8136055334471166e-06,3.89544175050105e-06,6.120586931501748e-06,5.646722911478719e-06,2.196370360252331e-06,2.1429518710647244e-06,1.434046794202004e-06,1.6405497262894642e-06,2.081997763525578e-06,9.996801054512616e-06,3.3187043300131336e-06,2.520784391890629e-06,1.8898789448940079e-06,1.4377523029907024e-06,0.00010908966942224652,2.9326565709197894e-06,2.1759408355137566e-06,3.0873102332407143e-06,3.232623839721782e-06,1.3743314184466726e-06,1.219415821651637e-06,2.4162354748114012e-06,1.4928488099030801e-06,3.2587479381618323e-06,3.3825372156570666e-06,1.1349551641615108e-05,1.2365816246528993e-06,2.878310169762699e-06,2.2276244635577314e-06
3142,0.001999172382056713,0.0008140395511873066,0.000615038035903126,0.014339085668325424,0.0009478600695729256,0.0016523344675078988,0.0009648299892432988,0.0020088101737201214,0.0012401238782331347,0.00045509845949709415,0.0005720049375668168,0.0001809925161069259,0.0005454560741782188,0.000613298499956727,0.0011785783572122455,0.005911173764616251,0.0017965022707358003,0.0006963414489291608,0.0005089681944809854,0.0008594495593570173,0.0015284436522051692,0.0008170487708412111,0.0013090551365166903,0.0009533984120935202,0.0003615787427406758,0.0006354019860737026,0.8240725994110107,0.0005293037393130362,0.0007369462982751429,0.0005555860116146505,0.00042285985546186566,0.000653953873552382,0.00041273864917457104,0.0011030469322577119,0.011574537493288517,0.0030006549786776304,0.000528013042639941,0.0007179409149102867,0.0007815689314156771,0.0007932418957352638,0.0006885124021209776,0.000573315133806318,0.0016702418215572834,0.0019242800772190094,0.0008108798647299409,0.000683529709931463,0.0005657264846377075,0.0006995809962972999,0.0005670790560543537,0.0020093428902328014,0.09007392823696136,0.0004852302954532206,0.0005819204961881042,0.0007866808446124196,0.0006509218364953995,0.0009494270198047161,0.0007963739335536957,0.0038303511682897806,0.0007113572210073471,0.0005904505960643291,0.0009638449992053211
3143,3.1819292871659854e-06,4.778869424626464e-06,7.385919616353931e-06,2.551544184825616e-06,2.6714794785220874e-06,2.3259053705260158e-06,3.352847670612391e-06,6.727457730448805e-06,0.9990181922912598,5.941492418060079e-06,3.3754051855794387e-06,1.0342243513150606e-05,1.8603364878799766e-05,3.0525552574545145e-06,1.1298845493001863e-05,3.760883555514738e-05,3.3674537007755134e-06,3.1178865356196184e-06,2.573791107352008e-06,3.91318644687999e-06,3.186633193763555e-06,5.257849807094317e-06,6.335539637802867e-06,6.315071914286818e-06,4.027260274597211e-06,2.382343609497184e-06,0.00022318131232168525,3.816280241153436e-06,3.241432204958983e-05,1.3522070730687119e-05,5.4439065024780575e-06,9.783530913409777e-06,7.891770110290963e-06,6.958255653444212e-06,5.7294968428323045e-05,5.0458702389732935e-06,4.074297066836152e-06,3.901433956343681e-06,8.553203770134132e-06,2.377480996074155e-05,2.781875764412689e-06,2.966616875710315e-06,2.829719778674189e-05,2.3463093384634703e-05,4.450413143786136e-06,1.3117093658365775e-05,2.860811491700588e-06,3.214828666386893e-06,0.0001442028151359409,4.646188972401433e-05,5.712950951419771e-06,3.866625047521666e-05,1.7760310583980754e-05,4.614621957443887e-06,1.2090466043446213e-05,7.320436907320982e-06,3.0714952572452603e-06,6.94834898240515e-06,4.440315024112351e-06,2.985838136737584e-06,3.6996010749135166e-05
3144,0.0007500398205593228,0.0005946020246483386,0.0005278512835502625,0.0002939944388344884,0.00019460295152384788,0.0005207884823903441,0.00028689063037745655,0.0017909695161506534,0.0015245142858475447,0.00017642872990109026,0.0001432135613868013,3.8538459193659946e-05,0.00014947543968446553,0.00017222773749381304,0.0002483056450728327,0.0007640690309926867,0.0003936820139642805,0.00019636469369288534,0.00019512030121404678,0.0002051486517302692,0.00016611019964329898,0.00019755330868065357,0.0008378177881240845,0.00034634702024050057,0.00016053665603976697,0.00014106882736086845,0.6711881756782532,0.00012742487888317555,0.00016377180872950703,0.00014764977095182985,0.00018235790776088834,0.00017840815417002887,0.00033241958590224385,0.0068423268385231495,0.0004491618601605296,0.0002390969602856785,0.00017208949429914355,0.00019033081480301917,0.00019741883443202823,0.00017365800158586353,0.00017004436813294888,0.0003278034564573318,0.0004823424096684903,0.0029857961926609278,0.0003427193150855601,0.0004160385869909078,0.00014997777179814875,0.00016778253484517336,0.0006197375478222966,0.0011341313365846872,0.010641871020197868,0.00010580963862594217,0.00015427089238073677,0.00017225780175067484,0.0002603186294436455,0.00018619255570229143,0.00015464505122508854,0.0008046898292377591,0.0001436182647012174,0.00015653228911105543,0.28882288932800293
3145,0.0008335853344760835,0.0007121189264580607,0.3073398172855377,0.21458317339420319,0.0005785691319033504,0.0007977921632118523,0.0008097266545519233,0.0011931845219805837,0.0020474991761147976,0.0007162866531871259,0.0006044009351171553,0.0002323938242625445,0.0006919034058228135,0.0009369191830046475,0.0007265115855261683,0.004683834034949541,0.002751146676018834,0.0006630842108279467,0.0006007283227518201,0.0010706429602578282,0.0055773877538740635,0.001859532669186592,0.0032365014776587486,0.0018068831413984299,0.0004966062842868268,0.0006280101952143013,0.0026249911170452833,0.0007012618007138371,0.0009479836444370449,0.0006666339468210936,0.0010420354083180428,0.0009324150742031634,0.0010988620342686772,0.0018126261420547962,0.0008578651468269527,0.007424898445606232,0.003105003386735916,0.000847376009915024,0.0007663403521291912,0.0013634245842695236,0.0007608002051711082,0.0006327845621854067,0.0010018495377153158,0.001302517601288855,0.0007830264512449503,0.0016380422748625278,0.0006425683386623859,0.0007477522012777627,0.00172105070669204,0.000746234436519444,0.0008929693722166121,0.0004988048458471894,0.0007104729302227497,0.0030407928861677647,0.007079595699906349,0.3910019099712372,0.0008871689788065851,0.0026007520500570536,0.001110017648898065,0.0006969009409658611,0.0011340712662786245
